id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:depth,field:depth (m),field:water t (°c)
99294382,2021/06/20 1:30 PM -0400,2021-06-20,2021-06-20 17:30:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:09 UTC,2022-05-22 21:37:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294382,https://inaturalist-open-data.s3.amazonaws.com/photos/165485849/medium.jpg,,Polycera marplatensis,,1,0,false,,"Biedma, Chubut, Argentina",-42.5910247433,-64.310705715,,,,,,,,false,,,Polycera marplatensis,Polycera marplatensis,,Mollusca,901818,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Polyceroidea,Polyceridae,Polycerinae,,,,Polycera,,Polycera marplatensis,,,,,,,
99294390,2021/06/20 1:33 PM -0400,2021-06-20,2021-06-20 17:33:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:14 UTC,2022-05-22 21:37:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294390,https://inaturalist-open-data.s3.amazonaws.com/photos/165486088/medium.jpg,,Polycera marplatensis,,1,0,false,,"Biedma, Chubut, Argentina",-42.5910247433,-64.310705715,,,,,,,,false,,,Polycera marplatensis,Polycera marplatensis,,Mollusca,901818,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Polyceroidea,Polyceridae,Polycerinae,,,,Polycera,,Polycera marplatensis,,,,,,,
99294391,2021/06/20 2:00 PM -0400,2021-06-20,2021-06-20 18:00:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:14 UTC,2021-10-25 01:48:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294391,https://inaturalist-open-data.s3.amazonaws.com/photos/165486206/medium.jpg,,Ceriantheopsis,,0,0,false,,"Biedma, Chubut, Argentina",-42.5910247433,-64.310705715,,,,,,,,false,,,Cerianthidae,Ceriantheopsis,,Animalia,366283,Animalia,Cnidaria,,,Anthozoa,Ceriantharia,,Spirularia,,,Cerianthidae,,,,,Ceriantheopsis,,,,,,,,,
99294400,2021/08/02 4:02 PM -0400,2021-08-02,2021-08-02 20:02:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:15 UTC,2021-10-25 01:38:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294400,https://inaturalist-open-data.s3.amazonaws.com/photos/165486391/medium.jpg,,Microzonia velutina,,0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023725767,-65.704178755,,,,,,,,false,,,Microzonia velutina,Microzonia velutina,,Chromista,566279,Chromista,Ochrophyta,,,Phaeophyceae,Dictyotophycidae,,Syringodermatales,,,Syringodermataceae,,,,,Microzonia,,Microzonia velutina,,,,,,,
99294403,2021/08/02 4:12 PM -0400,2021-08-02,2021-08-02 20:12:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:15 UTC,2021-10-25 01:38:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294403,https://inaturalist-open-data.s3.amazonaws.com/photos/165486459/medium.jpg,,Desmarestia,,0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023711517,-65.704108765,,,,,,,,false,,,Desmarestia,Desmarestia,,Chromista,153316,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Desmarestiales,,,Desmarestiaceae,,,,,Desmarestia,,,,,,,,,
99294406,2021/08/02 4:30 PM -0400,2021-08-02,2021-08-02 20:30:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:16 UTC,2021-11-02 04:51:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294406,https://inaturalist-open-data.s3.amazonaws.com/photos/165486536/medium.jpg,,Arbacia dufresnii,,3,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8027466883,-65.703943,,,,,,,,false,,,Erizo desnudo verde,Arbacia dufresnii,Erizo desnudo verde,Animalia,485402,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Arbacioida,,,Arbaciidae,,,,,Arbacia,,Arbacia dufresnii,,,,,,,
99294410,2021/08/02 3:54 PM -0400,2021-08-02,2021-08-02 19:54:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:17 UTC,2021-10-25 01:38:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294410,https://inaturalist-open-data.s3.amazonaws.com/photos/165486309/medium.jpg,,"",,0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.80229781,-65.7042115,,,,,,,,false,,,Rhodophyta,Rhodophyta,Algas rojas,Plantae,57774,Plantae,Rhodophyta,,,,,,,,,,,,,,,,,,,,,,,
99294412,2021/08/02 4:59 PM -0400,2021-08-02,2021-08-02 20:59:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:17 UTC,2021-10-25 01:38:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294412,https://inaturalist-open-data.s3.amazonaws.com/photos/165486753/medium.jpg,,Desmarestia,,0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8017277017,-65.7043955933,,,,,,,,false,,,Desmarestia,Desmarestia,,Chromista,153316,Chromista,Ochrophyta,,,Phaeophyceae,Fucophycidae,,Desmarestiales,,,Desmarestiaceae,,,,,Desmarestia,,,,,,,,,
99294414,2021/08/02 4:43 PM -04,2021-08-02,2021-08-02 20:43:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:17 UTC,2021-11-02 04:51:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294414,https://inaturalist-open-data.s3.amazonaws.com/photos/165486680/medium.jpg,,Anasterias antartica,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.80268539,-65.7041372633,,,,,,,,false,,,Cinderella Sea Star,Anasterias antarctica,,Animalia,542244,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Anasterias,,Anasterias antarctica,,,,,,,
99294419,2021/08/29 10:32 AM -0400,2021-08-29,2021-08-29 14:32:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:18 UTC,2021-11-02 04:51:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294419,https://inaturalist-open-data.s3.amazonaws.com/photos/165486933/medium.jpg,,Allostichaster capensis,,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Dividing Sea Star,Allostichaster capensis,,Animalia,648783,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Stichasteridae,,,,,Allostichaster,,Allostichaster capensis,,,,,,,
99294422,2021/08/29 10:31 AM -0400,2021-08-29,2021-08-29 14:31:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:19 UTC,2022-10-31 07:21:02 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294422,https://inaturalist-open-data.s3.amazonaws.com/photos/165486846/medium.jpg,,Cliona,,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Cliona chilensis,Cliona chilensis,esponja zapallo,Animalia,196368,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Clionaida,,,Clionaidae,,,,,Cliona,,Cliona chilensis,,,,,,,
99294423,2021/08/29 10:34 AM -0400,2021-08-29,2021-08-29 14:34:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:19 UTC,2021-10-25 06:57:45 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294423,https://inaturalist-open-data.s3.amazonaws.com/photos/165486999/medium.jpg,,Doris fontainii,,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Large Warted Doris,Doris fontainii,Babosa marina verrugosa,Mollusca,543510,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris fontainii,,,,,,,
99294430,2021/08/29 10:35 AM -0400,2021-08-29,2021-08-29 14:35:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:20 UTC,2021-11-02 04:51:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294430,https://inaturalist-open-data.s3.amazonaws.com/photos/165487098/medium.jpg,,Cosmasterias lurida,,2,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Cosmasterias lurida,Cosmasterias lurida,Estrella común de los fiordos,Animalia,629744,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Stichasteridae,,,,,Cosmasterias,,Cosmasterias lurida,,,,,,,
99294431,2021/08/29 10:36 AM -0400,2021-08-29,2021-08-29 14:36:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:20 UTC,2021-10-25 01:46:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294431,https://inaturalist-open-data.s3.amazonaws.com/photos/165487218/medium.jpg,,Tripalea clavaria,,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Tripalea clavaria,Tripalea clavaria,,Animalia,886204,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Scleralcyonacea,,,Spongiodermidae,,,,,Tripalea,,Tripalea clavaria,,,,,,,
99294432,2021/08/29 10:37 AM -0400,2021-08-29,2021-08-29 14:37:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:20 UTC,2021-10-25 07:01:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294432,https://inaturalist-open-data.s3.amazonaws.com/photos/165487283/medium.jpg,,Tyrinna delicata,,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Tyrinna delicata,Tyrinna delicata,,Mollusca,50230,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Chromodorididae,Chromodoridinae,,,,Tyrinna,,Tyrinna delicata,,,,,,,
99294437,2021/08/29 10:42 AM -0400,2021-08-29,2021-08-29 14:42:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:21 UTC,2022-07-29 18:25:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294437,https://inaturalist-open-data.s3.amazonaws.com/photos/165487590/medium.jpg,,Diplodontias singularis,,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Granulated Hem Star,Diplodontias singularis,Granulosa estrella de dobladillo,Animalia,629894,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Odontasteridae,,,,,Diplodontias,,Diplodontias singularis,,,,,,,
99294438,2021/08/29 10:38 AM -0400,2021-08-29,2021-08-29 14:38:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:21 UTC,2021-10-25 01:38:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294438,https://inaturalist-open-data.s3.amazonaws.com/photos/165487457/medium.jpg,,Diaulula punctuolata,,0,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,,false,,,Diaulula punctuolata,Diaulula punctuolata,Babosa cerda manchada,Mollusca,355742,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula punctuolata,,,,,,,
99294439,2021/08/29 10:50 AM -0400,2021-08-29,2021-08-29 14:50:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:21 UTC,2023-02-23 18:58:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294439,https://inaturalist-open-data.s3.amazonaws.com/photos/165487713/medium.jpg,,"",,1,0,false,,"Biedma, Chubut, Argentina",-42.585967415,-64.3198058617,,,,,,,open,false,,,Mero de Patagonia,Acanthistius patachonicus,Mero de Patagonia,Actinopterygii,620551,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Percoidei,,Anthiadidae,,,,,Acanthistius,,Acanthistius patachonicus,,,,,,,
99294444,2021/09/02 1:36 PM -0400,2021-09-02,2021-09-02 17:36:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:23 UTC,2021-11-02 04:51:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294444,https://inaturalist-open-data.s3.amazonaws.com/photos/165487837/medium.jpg,,Asterina fimbriata,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Little Pentagon Star,Asterina fimbriata,Estrellita pentagonal,Animalia,896132,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,,,,,Asterina,,Asterina fimbriata,,,,,,,
99294445,2021/09/02 2:02 PM -0400,2021-09-02,2021-09-02 18:02:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:23 UTC,2021-10-25 12:50:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294445,https://inaturalist-open-data.s3.amazonaws.com/photos/165487952/medium.jpg,,Aequipecten tehuelchus,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Vieira,Aequipecten tehuelchus,Vieira,Mollusca,371174,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Pectinida,,Pectinoidea,Pectinidae,Pectininae,,Aequipectinini,,Aequipecten,,Aequipecten tehuelchus,,,,,,,
99294447,2021/09/02 2:03 PM -0400,2021-09-02,2021-09-02 18:03:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:23 UTC,2021-10-25 01:38:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294447,https://inaturalist-open-data.s3.amazonaws.com/photos/165488035/medium.jpg,,Diaulula punctuolata,,0,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Diaulula punctuolata,Diaulula punctuolata,Babosa cerda manchada,Mollusca,355742,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula punctuolata,,,,,,,
99294448,2021/09/02 2:06 PM -0400,2021-09-02,2021-09-02 18:06:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:24 UTC,2021-11-02 04:51:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294448,https://inaturalist-open-data.s3.amazonaws.com/photos/165488164/medium.jpg,,Asterina fimbriata,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Little Pentagon Star,Asterina fimbriata,Estrellita pentagonal,Animalia,896132,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,,,,,Asterina,,Asterina fimbriata,,,,,,,
99294449,2021/09/02 2:06 PM -0400,2021-09-02,2021-09-02 18:06:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:24 UTC,2021-11-02 04:51:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294449,https://inaturalist-open-data.s3.amazonaws.com/photos/165488329/medium.jpg,,Asterina fimbriata,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Little Pentagon Star,Asterina fimbriata,Estrellita pentagonal,Animalia,896132,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,,,,,Asterina,,Asterina fimbriata,,,,,,,
99294451,2021/09/02 2:07 PM -0400,2021-09-02,2021-09-02 18:07:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:24 UTC,2021-11-02 04:51:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294451,https://inaturalist-open-data.s3.amazonaws.com/photos/165488526/medium.jpg,,Asterina fimbriata,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Little Pentagon Star,Asterina fimbriata,Estrellita pentagonal,Animalia,896132,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,,,,,Asterina,,Asterina fimbriata,,,,,,,
99294455,2021/09/02 2:08 PM -0400,2021-09-02,2021-09-02 18:08:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:25 UTC,2022-01-24 20:34:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294455,https://inaturalist-open-data.s3.amazonaws.com/photos/165488587/medium.jpg,,Cycethra verrucosa,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Soft Gingerbread Hem Star,Cycethra verrucosa,Estrella blanda de pan de pascua,Animalia,543491,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Asterinidae,Ganeriinae,,,,Cycethra,,Cycethra verrucosa,,,,,,,
99294456,2021/09/02 2:19 PM -0400,2021-09-02,2021-09-02 18:19:00 UTC,Santiago,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:25 UTC,2021-10-25 07:01:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294456,https://inaturalist-open-data.s3.amazonaws.com/photos/165488649/medium.jpg,,Tyrinna delicata,,1,0,false,,"Florentino Ameghino, Chubut, Argentina",-44.8023021883,-65.7036227917,,,,,,,,false,,,Tyrinna delicata,Tyrinna delicata,,Mollusca,50230,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Chromodoridoidea,Chromodorididae,Chromodoridinae,,,,Tyrinna,,Tyrinna delicata,,,,,,,
99294458,2021/09/07 3:34 PM -0300,2021-09-07,2021-09-07 18:34:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:26 UTC,2021-10-25 01:46:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294458,https://inaturalist-open-data.s3.amazonaws.com/photos/165488702/medium.jpg,,Metridium senile,,1,0,false,,"Biedma, Chubut, Argentina",-42.794427215,-64.9421113167,,,,,,,,false,,,Plumose Anemone,Metridium senile,Anémona plumosa,Animalia,49071,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Metridiidae,,,,,Metridium,,Metridium senile,,,,,,,
99294460,2021/09/07 3:41 PM -0300,2021-09-07,2021-09-07 18:41:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:27 UTC,2021-10-26 00:04:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294460,https://inaturalist-open-data.s3.amazonaws.com/photos/165488753/medium.jpg,,"",,1,0,false,,"Biedma, Chubut, Argentina",-42.794427215,-64.9421113167,,,,,,,,false,,,Dividing Sea Star,Allostichaster capensis,,Animalia,648783,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Stichasteridae,,,,,Allostichaster,,Allostichaster capensis,,,,,,,
99294461,2021/09/07 3:43 PM -0300,2021-09-07,2021-09-07 18:43:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:27 UTC,2021-10-25 01:46:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294461,https://inaturalist-open-data.s3.amazonaws.com/photos/165488799/medium.jpg,,Anthothoe chilensis,,1,0,false,,"Biedma, Chubut, Argentina",-42.794427215,-64.9421113167,,,,,,,,false,,,striped anemone,Anthothoe chilensis,,Animalia,503860,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Sagartiidae,,,,,Anthothoe,,Anthothoe chilensis,,,,,,,
99294463,2021/09/08 1:00 PM -0300,2021-09-08,2021-09-08 16:00:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:28 UTC,2021-10-25 01:38:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/99294463,https://inaturalist-open-data.s3.amazonaws.com/photos/165488851/medium.jpg,,Clathria,,0,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Clathria,Clathria,,Animalia,63671,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Poecilosclerida,,,Microcionidae,Microcioninae,,,,Clathria,,,,,,,,,
99294464,2021/09/08 1:02 PM -0300,2021-09-08,2021-09-08 16:02:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:28 UTC,2021-10-25 01:46:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294464,https://inaturalist-open-data.s3.amazonaws.com/photos/165488997/medium.jpg,,Corynactis carnea,,1,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Corynactis carnea,Corynactis carnea,,Animalia,570294,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Corallimorpharia,,,Corallimorphidae,,,,,Corynactis,,Corynactis carnea,,,,,,,
99294467,2021/09/08 1:01 PM -0300,2021-09-08,2021-09-08 16:01:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:29 UTC,2021-10-25 01:46:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294467,https://inaturalist-open-data.s3.amazonaws.com/photos/165488945/medium.jpg,,Corynactis carnea,,1,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Corynactis carnea,Corynactis carnea,,Animalia,570294,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Corallimorpharia,,,Corallimorphidae,,,,,Corynactis,,Corynactis carnea,,,,,,,
99294469,2021/09/08 1:02 PM -0300,2021-09-08,2021-09-08 16:02:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:29 UTC,2023-06-03 01:27:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294469,https://inaturalist-open-data.s3.amazonaws.com/photos/165489083/medium.jpg,,Sycozoa sigillinoides,,1,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Sycozoa sigillinoides,Sycozoa sigillinoides,,Animalia,505464,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Holozoidae,,,,,Sycozoa,,Sycozoa sigillinoides,,,,,,,
99294471,2021/09/08 1:04 PM -0300,2021-09-08,2021-09-08 16:04:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:29 UTC,2021-10-25 01:46:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294471,https://inaturalist-open-data.s3.amazonaws.com/photos/165489252/medium.jpg,,Tripalea clavaria,,1,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Tripalea clavaria,Tripalea clavaria,,Animalia,886204,Animalia,Cnidaria,,,Anthozoa,Octocorallia,,Scleralcyonacea,,,Spongiodermidae,,,,,Tripalea,,Tripalea clavaria,,,,,,,
99294474,2021/09/08 1:05 PM -0300,2021-09-08,2021-09-08 16:05:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:30 UTC,2023-06-03 01:27:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294474,https://inaturalist-open-data.s3.amazonaws.com/photos/165489359/medium.jpg,,Sycozoa gaimardi,,1,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Sycozoa gaimardi,Sycozoa gaimardi,,Animalia,798974,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Holozoidae,,,,,Sycozoa,,Sycozoa gaimardi,,,,,,,
99294475,2021/09/08 1:06 PM -0300,2021-09-08,2021-09-08 16:06:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:30 UTC,2023-06-03 01:27:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294475,https://inaturalist-open-data.s3.amazonaws.com/photos/165489422/medium.jpg,,Sycozoa gaimardi,,1,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Sycozoa gaimardi,Sycozoa gaimardi,,Animalia,798974,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Holozoidae,,,,,Sycozoa,,Sycozoa gaimardi,,,,,,,
99294476,2021/09/08 1:06 PM -0300,2021-09-08,2021-09-08 16:06:00 UTC,Brasilia,1573807,gonzalobravopatagonia,Gonzalo Bravo,2021-10-25 01:38:31 UTC,2021-11-02 04:51:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/99294476,https://inaturalist-open-data.s3.amazonaws.com/photos/165489503/medium.jpg,,Arbacia dufresnii,,2,0,false,,"Biedma, Chubut, Argentina",-42.5859671633,-64.319737,,,,,,,,false,,,Erizo desnudo verde,Arbacia dufresnii,Erizo desnudo verde,Animalia,485402,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,,Arbacioida,,,Arbaciidae,,,,,Arbacia,,Arbacia dufresnii,,,,,,,
